Delta Time, X Point, Y Point, Position, Velocity, Acceleration, Jerk, Heading, 
20, 262.626253, 224.646625, 75.268912, 60.743507, -16.214534, -23.063565, 3.611623, 
20, 261.543845, 224.109743, 76.477154, 60.412133, -16.568673, -17.706990, 3.592526, 
20, 260.457599, 223.596222, 77.678668, 60.075688, -16.822285, -12.680595, 3.573947, 
20, 259.368322, 223.105474, 78.873389, 59.736032, -16.982800, -8.025744, 3.555890, 
20, 258.276755, 222.636879, 80.061286, 59.394868, -17.058182, -3.769115, 3.538359, 
20, 257.183574, 222.189785, 81.242361, 59.053734, -17.056679, 0.075154, 3.521352, 
20, 256.089391, 221.763526, 82.416641, 58.714002, -16.986590, 3.504461, 3.504868, 
20, 254.994757, 221.357420, 83.584178, 58.376881, -16.856089, 6.525054, 3.488902, 
20, 253.900169, 220.970779, 84.745047, 58.043419, -16.673078, 9.150543, 3.473450, 
20, 252.806065, 220.602916, 85.899337, 57.714518, -16.445059, 11.400981, 3.458504, 
20, 251.712837, 220.253144, 87.047156, 57.390936, -16.179077, 13.299059, 3.444055, 
20, 250.620829, 219.920784, 88.188622, 57.073303, -15.881647, 14.871509, 3.430096, 
20, 249.530342, 219.605167, 89.323864, 56.762129, -15.558738, 16.145469, 3.416615, 
20, 248.441639, 219.305636, 90.453021, 56.457814, -15.215742, 17.149804, 3.403602, 
20, 247.354945, 219.021550, 91.576234, 56.160664, -14.857513, 17.911449, 3.391047, 
20, 246.270455, 218.752283, 92.693652, 55.870897, -14.488353, 18.457966, 3.378937, 
20, 245.188334, 218.497226, 93.805425, 55.588655, -14.112054, 18.814991, 3.367262, 
20, 244.108721, 218.255789, 94.911705, 55.314017, -13.731916, 19.006883, 3.356009, 
20, 243.031731, 218.027401, 96.012645, 55.047001, -13.350818, 19.054907, 3.345167, 
20, 241.957458, 217.811508, 97.108397, 54.787577, -12.971190, 18.981379, 3.334724, 
20, 240.885979, 217.607578, 98.199110, 54.535674, -12.595132, 18.802904, 3.324669, 
20, 239.817352, 217.415097, 99.284934, 54.291187, -12.224380, 18.537613, 3.314990, 
20, 238.751622, 217.233568, 100.366014, 54.053979, -11.860388, 18.199595, 3.305676, 
20, 237.688821, 217.062515, 101.442492, 53.823892, -11.504335, 17.802630, 3.296716, 
20, 236.628971, 216.901478, 102.514506, 53.600749, -11.157180, 17.357773, 3.288099, 
20, 235.572081, 216.750016, 103.582194, 53.384355, -10.819677, 16.875145, 3.279815, 
20, 234.518156, 216.607704, 104.645684, 53.174507, -10.492384, 16.364650, 3.271854, 
